710232	六龟区	710200	六龟	3	07	844	Liugui
710233	甲仙区	710200	甲仙	3	07	847	Jiaxian
710234	杉林区	710200	杉林	3	07	846	Shanlin
710235	内门区	710200	内门	3	07	845	Namen
710236	茂林区	710200	茂林	3	07	851	Maolin
710237	桃源区	710200	桃源	3	07	848	Taoyuan
710238	那玛夏区	710200	那玛夏	3	07	849	Namaxia
710300	基隆市	710000	基隆	2	02	2	Keelung
710301	中正区	710300	中正	3	02	202	Zhongzheng
710302	七堵区	710300	七堵	3	02	206	Qidu
710303	暖暖区	710300	暖暖	3	02	205	Nuannuan
710304	仁爱区	710300	仁爱	3	02	200	Renai
710305	中山区	710300	中山	3	02	203	Zhongshan
710306	安乐区	710300	安乐	3	02	204	Anle
710307	信义区	710300	信义	3	02	201	Xinyi
710400	台中市	710000	台中	2	04	4	Taichung
710401	中区	710400	中区	3	04	400	Zhongqu
710402	东区	710400	东区	3	04	401	Dongqu
710403	南区	710400	南区	3	04	402	Nanqu
710404	西区	710400	西区	3	04	403	Xiqu
710405	北区	710400	北区	3	04	404	Beiqu
710406	西屯区	710400	西屯	3	04	407	Xitun
710407	南屯区	710400	南屯	3	04	408	Nantun
710408	北屯区	710400	北屯	3	04	406	Beitun
710409	丰原区	710400	丰原	3	04	420	Fengyuan
710410	东势区	710400	东势	3	04	423	Dongshi
710411	大甲区	710400	大甲	3	04	437	Dajia
710412	清水区	710400	清水	3	04	436	Qingshui
710413	沙鹿区	710400	沙鹿	3	04	433	Shalu
710414	梧栖区	710400	梧栖	3	04	435	Wuqi
710415	后里区	710400	后里	3	04	421	Houli
710416	神冈区	710400	神冈	3	04	429	Shengang
710417	潭子区	710400	潭子	3	04	427	Tanzi
710418	大雅区	710400	大雅	3	04	428	Daya
710419	新社区	710400	新社	3	04	426	Xinshe
710420	石冈区	710400	石冈	3	04	422	Shigang
710421	外埔区	710400	外埔	3	04	438	Waipu
710422	大安区	710400	大安	3	04	439	Da'an
710423	乌日区	710400	乌日	3	04	414	Wuri
710424	大肚区	710400	大肚	3	04	432	Dadu
710425	龙井区	710400	龙井	3	04	434	Longjing
710426	雾峰区	710400	雾峰	3	04	413	Wufeng
710427	太平区	710400	太平	3	04	411	Taiping
710428	大里区	710400	大里	3	04	412	Dali
710429	和平区	710400	和平	3	04	424	Heping
710500	台南市	710000	台南	2	06	7	Tainan
710501	东区	710500	东区	3	06	701	Dongqu
710502	南区	710500	南区	3	06	702	Nanqu
710504	北区	710500	北区	3	06	704	Beiqu
710506	安南区	710500	安南	3	06	709	Annan
710507	安平区	710500	安平	3	06	708	Anping
710508	中西区	710500	中西	3	06	700	Zhongxi
710509	新营区	710500	新营	3	06	730	Xinying
710510	盐水区	710500	盐水	3	06	737	Yanshui
710511	白河区	710500	白河	3	06	732	Baihe
710512	柳营区	710500	柳营	3	06	736	Liuying
710513	后壁区	710500	后壁	3	06	731	Houbi
710514	东山区	710500	东山	3	06	733	Dongshan
710515	麻豆区	710500	麻豆	3	06	721	Madou
710516	下营区	710500	下营	3	06	735	Xiaying
710517	六甲区	710500	六甲	3	06	734	Liujia
710518	官田区	710500	官田	3	06	720	Guantian
710519	大内区	710500	大内	3	06	742	Dana
710520	佳里区	710500	佳里	3	06	722	Jiali
710521	学甲区	710500	学甲	3	06	726	Xuejia
710522	西港区	710500	西港	3	06	723	Xigang
710523	七股区	710500	七股	3	06	724	Qigu
710524	将军区	710500	将军	3	06	725	Jiangjun
710525	北门区	710500	北门	3	06	727	Beimen
710526	新化区	710500	新化	3	06	712	Xinhua
710527	善化区	710500	善化	3	06	741	Shanhua
710528	新市区	710500	新市	3	06	744	Xinshi
710529	安定区	710500	安定	3	06	745	Anding
710530	山上区	710500	山上	3	06	743	Shanshang
710531	玉井区	710500	玉井	3	06	714	Yujing
710532	楠西区	710500	楠西	3	06	715	Nanxi
710533	南化区	710500	南化	3	06	716	Nanhua
710534	左镇区	710500	左镇	3	06	713	Zuozhen
710535	仁德区	710500	仁德	3	06	717	Rende
710536	归仁区	710500	归仁	3	06	711	Guiren
710537	关庙区	710500	关庙	3	06	718	Guanmiao
710538	龙崎区	710500	龙崎	3	06	719	Longqi
710539	永康区	710500	永康	3	06	710	Yongkang
710600	新竹市	710000	新竹	2	03	3	Hsinchu
710601	东区	710600	东区	3	03	300	Dongqu
710602	北区	710600	北区	3	03		Beiqu
710603	香山区	710600	香山	3	03		Xiangshan
710700	嘉义市	710000	嘉义	2	05	6	Chiayi
710701	东区	710700	东区	3	05	600	Dongqu
710702	西区	710700	西区	3	05	600	Xiqu
710800	新北市	710000	新北	2	02	2	New Taipei
710801	板桥区	710800	板桥	3	02	220	Banqiao
710802	三重区	710800	三重	3	02	241	Sanzhong
710803	中和区	710800	中和	3	02	235	Zhonghe
710804	永和区	710800	永和	3	02	234	Yonghe
710805	新庄区	710800	新庄	3	02	242	Xinzhuang
710806	新店区	710800	新店	3	02	231	Xindian
710807	树林区	710800	树林	3	02	238	Shulin
710808	莺歌区	710800	莺歌	3	02	239	Yingge
710809	三峡区	710800	三峡	3	02	237	Sanxia
710810	淡水区	710800	淡水	3	02	251	Danshui
710811	汐止区	710800	汐止	3	02	221	Xizhi
710812	瑞芳区	710800	瑞芳	3	02	224	Ruifang
710813	土城区	710800	土城	3	02	236	Tucheng
710814	芦洲区	710800	芦洲	3	02	247	Luzhou
710815	五股区	710800	五股	3	02	248	Wugu
710816	泰山区	710800	泰山	3	02	243	Taishan
710817	林口区	710800	林口	3	02	244	Linkou
710818	深坑区	710800	深坑	3	02	222	Shenkeng
710819	石碇区	710800	石碇	3	02	223	Shiding
710820	坪林区	710800	坪林	3	02	232	Pinglin
710821	三芝区	710800	三芝	3	02	252	Sanzhi
710822	石门区	710800	石门	3	02	253	Shimen
710823	八里区	710800	八里	3	02	249	Bali
710824	平溪区	710800	平溪	3	02	226	Pingxi
710825	双溪区	710800	双溪	3	02	227	Shuangxi
710826	贡寮区	710800	贡寮	3	02	228	Gongliao
710827	金山区	710800	金山	3	02	208	Jinshan
710828	万里区	710800	万里	3	02	207	Wanli
710829	乌来区	710800	乌来	3	02	233	Wulai
712200	宜兰县	710000	宜兰	2	03	2	Yilan
712201	宜兰市	712200	宜兰	3	03	260	Yilan
712221	罗东镇	712200	罗东	3	03	265	Luodong
712222	苏澳镇	712200	苏澳	3	03	270	Suao
712223	头城镇	712200	头城	3	03	261	Toucheng
712224	礁溪乡	712200	礁溪	3	03	262	Jiaoxi
712225	壮围乡	712200	壮围	3	03	263	Zhuangwei
712226	员山乡	712200	员山	3	03	264	Yuanshan
712227	冬山乡	712200	冬山	3	03	269	Dongshan
712228	五结乡	712200	五结	3	03	268	Wujie
712229	三星乡	712200	三星	3	03	266	Sanxing
712230	大同乡	712200	大同	3	03	267	Datong
712231	南澳乡	712200	南澳	3	03	272	Nanao
712300	桃园县	710000	桃园	2	03	3	Taoyuan
712301	桃园市	712300	桃园	3	03	330	Taoyuan
712302	中坜市	712300	中坜	3	03	320	Zhongli
712303	平镇市	712300	平镇	3	03	324	Pingzhen
712304	八德市	712300	八德	3	03	334	Bade
712305	杨梅市	712300	杨梅	3	03	326	Yangmei
712306	芦竹市	712300	芦竹	3	03	338	Luzhu
712321	大溪镇	712300	大溪	3	03	335	Daxi
712324	大园乡	712300	大园	3	03	337	Dayuan
712325	龟山乡	712300	龟山	3	03	333	Guishan
712327	龙潭乡	712300	龙潭	3	03	325	Longtan
712329	新屋乡	712300	新屋	3	03	327	Xinwu
712330	观音乡	712300	观音	3	03	328	Guanyin
712331	复兴乡	712300	复兴	3	03	336	Fuxing
712400	新竹县	710000	新竹	2	03	3	Hsinchu
712401	竹北市	712400	竹北	3	03	302	Zhubei
712421	竹东镇	712400	竹东	3	03	310	Zhudong
712422	新埔镇	712400	新埔	3	03	305	Xinpu
712423	关西镇	712400	关西	3	03	306	Guanxi
712424	湖口乡	712400	湖口	3	03	303	Hukou
712425	新丰乡	712400	新丰	3	03	304	Xinfeng
712426	芎林乡	712400	芎林	3	03	307	Xionglin
712427	横山乡	712400	横山	3	03	312	Hengshan
712428	北埔乡	712400	北埔	3	03	314	Beipu
712429	宝山乡	712400	宝山	3	03	308	Baoshan
712430	峨眉乡	712400	峨眉	3	03	315	Emei
712431	尖石乡	712400	尖石	3	03	313	Jianshi
712432	五峰乡	712400	五峰	3	03	311	Wufeng
712500	苗栗县	710000	苗栗	2	037	3	Miaoli
712501	苗栗市	712500	苗栗	3	037	360	Miaoli
712521	苑里镇	712500	苑里	3	037	358	Yuanli
712522	通霄镇	712500	通霄	3	037	357	Tongxiao
712523	竹南镇	712500	竹南	3	037	350	Zhunan
712524	头份镇	712500	头份	3	037	351	Toufen
712525	后龙镇	712500	后龙	3	037	356	Houlong
712526	卓兰镇	712500	卓兰	3	037	369	Zhuolan
712527	大湖乡	712500	大湖	3	037	364	Dahu
712528	公馆乡	712500	公馆	3	037	363	Gongguan
712529	铜锣乡	712500	铜锣	3	037	366	Tongluo
712530	南庄乡	712500	南庄	3	037	353	Nanzhuang
712531	头屋乡	712500	头屋	3	037	362	Touwu
712532	三义乡	712500	三义	3	037	367	Sanyi
712533	西湖乡	712500	西湖	3	037	368	Xihu
712534	造桥乡	712500	造桥	3	037	361	Zaoqiao
712535	三湾乡	712500	三湾	3	037	352	Sanwan
712536	狮潭乡	712500	狮潭	3	037	354	Shitan
712537	泰安乡	712500	泰安	3	037	365	Tai'an
712700	彰化县	710000	彰化	2	04	5	Changhua
712701	彰化市	712700	彰化市	3	04	500	Zhanghuashi
712721	鹿港镇	712700	鹿港	3	04	505	Lugang
712722	和美镇	712700	和美	3	04	508	Hemei
712723	线西乡	712700	线西	3	04	507	Xianxi
712724	伸港乡	712700	伸港	3	04	509	Shengang
712725	福兴乡	712700	福兴	3	04	506	Fuxing
712726	秀水乡	712700	秀水	3	04	504	Xiushui
712727	花坛乡	712700	花坛	3	04	503	Huatan
712728	芬园乡	712700	芬园	3	04	502	Fenyuan
712729	员林镇	712700	员林	3	04	510	Yuanlin
712730	溪湖镇	712700	溪湖	3	04	514	Xihu
712731	田中镇	712700	田中	3	04	520	Tianzhong
712732	大村乡	712700	大村	3	04	515	Dacun
712733	埔盐乡	712700	埔盐	3	04	516	Puyan
712734	埔心乡	712700	埔心	3	04	513	Puxin
712735	永靖乡	712700	永靖	3	04	512	Yongjing
712736	社头乡	712700	社头	3	04	511	Shetou
712737	二水乡	712700	二水	3	04	530	Ershui
712738	北斗镇	712700	北斗	3	04	521	Beidou
712739	二林镇	712700	二林	3	04	526	Erlin
712740	田尾乡	712700	田尾	3	04	522	Tianwei
712741	埤头乡	712700	埤头	3	04	523	Pitou
712742	芳苑乡	712700	芳苑	3	04	528	Fangyuan
712743	大城乡	712700	大城	3	04	527	Dacheng
712744	竹塘乡	712700	竹塘	3	04	525	Zhutang
712745	溪州乡	712700	溪州	3	04	524	Xizhou
712800	南投县	710000	南投	2	049	5	Nantou
712801	南投市	712800	南投市	3	049	540	Nantoushi
712821	埔里镇	712800	埔里	3	049	545	Puli
712822	草屯镇	712800	草屯	3	049	542	Caotun
712823	竹山镇	712800	竹山	3	049	557	Zhushan
712824	集集镇	712800	集集	3	049	552	Jiji
712825	名间乡	712800	名间	3	049	551	Mingjian
712826	鹿谷乡	712800	鹿谷	3	049	558	Lugu
712827	中寮乡	712800	中寮	3	049	541	Zhongliao
712828	鱼池乡	712800	鱼池	3	049	555	Yuchi
712829	国姓乡	712800	国姓	3	049	544	Guoxing
712830	水里乡	712800	水里	3	049	553	Shuili
712831	信义乡	712800	信义	3	049	556	Xinyi
712832	仁爱乡	712800	仁爱	3	049	546	Renai
712900	云林县	710000	云林	2	05	6	Yunlin
712901	斗六市	712900	斗六	3	05	640	Douliu
712921	斗南镇	712900	斗南	3	05	630	Dounan
712922	虎尾镇	712900	虎尾	3	05	632	Huwei
712923	西螺镇	712900	西螺	3	05	648	Xiluo
712924	土库镇	712900	土库	3	05	633	Tuku
712925	北港镇	712900	北港	3	05	651	Beigang
712926	古坑乡	712900	古坑	3	05	646	Gukeng
712927	大埤乡	712900	大埤	3	05	631	Dapi
712928	莿桐乡	712900	莿桐	3	05	647	Citong
712929	林内乡	712900	林内	3	05	643	Linna
712930	二仑乡	712900	二仑	3	05	649	Erlun
712931	仑背乡	712900	仑背	3	05	637	Lunbei
712932	麦寮乡	712900	麦寮	3	05	638	Mailiao
712933	东势乡	712900	东势	3	05	635	Dongshi
712934	褒忠乡	712900	褒忠	3	05	634	Baozhong
712935	台西乡	712900	台西	3	05	636	Taixi
712936	元长乡	712900	元长	3	05	655	Yuanchang
712937	四湖乡	712900	四湖	3	05	654	Sihu
712938	口湖乡	712900	口湖	3	05	653	Kouhu
712939	水林乡	712900	水林	3	05	652	Shuilin
713000	嘉义县	710000	嘉义	2	05	6	Chiayi
713001	太保市	713000	太保	3	05	612	Taibao
713002	朴子市	713000	朴子	3	05	613	Puzi
713023	布袋镇	713000	布袋	3	05	625	Budai
713024	大林镇	713000	大林	3	05	622	Dalin
713025	民雄乡	713000	民雄	3	05	621	Minxiong
713026	溪口乡	713000	溪口	3	05	623	Xikou
713027	新港乡	713000	新港	3	05	616	Xingang
713028	六脚乡	713000	六脚	3	05	615	Liujiao
713029	东石乡	713000	东石	3	05	614	Dongshi
713030	义竹乡	713000	义竹	3	05	624	Yizhu
713031	鹿草乡	713000	鹿草	3	05	611	Lucao
713032	水上乡	713000	水上	3	05	608	Shuishang
713033	中埔乡	713000	中埔	3	05	606	Zhongpu
713034	竹崎乡	713000	竹崎	3	05	604	Zhuqi
713035	梅山乡	713000	梅山	3	05	603	Meishan
713036	番路乡	713000	番路	3	05	602	Fanlu
713037	大埔乡	713000	大埔	3	05	607	Dapu
713038	阿里山乡	713000	阿里山	3	05	605	Alishan
713300	屏东县	710000	屏东	2	08	9	Pingtung
713301	屏东市	713300	屏东	3	08	900	Pingdong
713321	潮州镇	713300	潮州	3	08	920	Chaozhou
713322	东港镇	713300	东港	3	08	928	Donggang
713323	恒春镇	713300	恒春	3	08	946	Hengchun
713324	万丹乡	713300	万丹	3	08	913	Wandan
713325	长治乡	713300	长治	3	08	908	Changzhi
713326	麟洛乡	713300	麟洛	3	08	909	Linluo
713327	九如乡	713300	九如	3	08	904	Jiuru
713328	里港乡	713300	里港	3	08	905	Ligang
713329	盐埔乡	713300	盐埔	3	08	907	Yanpu
713330	高树乡	713300	高树	3	08	906	Gaoshu
713331	万峦乡	713300	万峦	3	08	923	Wanluan
713332	内埔乡	713300	内埔	3	08	912	Napu
713333	竹田乡	713300	竹田	3	08	911	Zhutian
713334	新埤乡	713300	新埤	3	08	925	Xinpi
713335	枋寮乡	713300	枋寮	3	08	940	Fangliao
713336	新园乡	713300	新园	3	08	932	Xinyuan
713337	崁顶乡	713300	崁顶	3	08	924	Kanding
713338	林边乡	713300	林边	3	08	927	Linbian
713339	南州乡	713300	南州	3	08	926	Nanzhou
713340	佳冬乡	713300	佳冬	3	08	931	Jiadong
713341	琉球乡	713300	琉球	3	08	929	Liuqiu
713342	车城乡	713300	车城	3	08	944	Checheng
713343	满州乡	713300	满州	3	08	947	Manzhou
713344	枋山乡	713300	枋山	3	08	941	Fangshan
713345	三地门乡	713300	三地门	3	08	901	Sandimen
713346	雾台乡	713300	雾台	3	08	902	Wutai
713347	玛家乡	713300	玛家	3	08	903	Majia
713348	泰武乡	713300	泰武	3	08	921	Taiwu
713349	来义乡	713300	来义	3	08	922	Laiyi
713350	春日乡	713300	春日	3	08	942	Chunri
713351	狮子乡	713300	狮子	3	08	943	Shizi
713352	牡丹乡	713300	牡丹	3	08	945	Mudan
713400	台东县	710000	台东	2	089	9	Taitung
713401	台东市	713400	台东	3	089	950	Taidong
713421	成功镇	713400	成功	3	089	961	Chenggong
713422	关山镇	713400	关山	3	089	956	Guanshan
713423	卑南乡	713400	卑南	3	089	954	Beinan
713424	鹿野乡	713400	鹿野	3	089	955	Luye
713425	池上乡	713400	池上	3	089	958	Chishang
713426	东河乡	713400	东河	3	089	959	Donghe
713427	长滨乡	713400	长滨	3	089	962	Changbin
713428	太麻里乡	713400	太麻里	3	089	963	Taimali
713429	大武乡	713400	大武	3	089	965	Dawu
713430	绿岛乡	713400	绿岛	3	089	951	Lvdao
713431	海端乡	713400	海端	3	089	957	Haiduan
713432	延平乡	713400	延平	3	089	953	Yanping
713433	金峰乡	713400	金峰	3	089	964	Jinfeng
713434	达仁乡	713400	达仁	3	089	966	Daren
713435	兰屿乡	713400	兰屿	3	089	952	Lanyu
713500	花莲县	710000	花莲	2	03	9	Hualien
713501	花莲市	713500	花莲	3	03	970	Hualian
713521	凤林镇	713500	凤林	3	03	975	Fenglin
713522	玉里镇	713500	玉里	3	03	981	Yuli
713523	新城乡	713500	新城	3	03	971	Xincheng
713524	吉安乡	713500	吉安	3	03	973	Ji'an
713525	寿丰乡	713500	寿丰	3	03	974	Shoufeng
713526	光复乡	713500	光复	3	03	976	Guangfu
713527	丰滨乡	713500	丰滨	3	03	977	Fengbin
713528	瑞穗乡	713500	瑞穗	3	03	978	Ruisui
713529	富里乡	713500	富里	3	03	983	Fuli
713530	秀林乡	713500	秀林	3	03	972	Xiulin
713531	万荣乡	713500	万荣	3	03	979	Wanrong
713532	卓溪乡	713500	卓溪	3	03	982	Zhuoxi
713600	澎湖县	710000	澎湖	2	06	8	Penghu
713601	马公市	713600	马公	3	06	880	Magong
713621	湖西乡	713600	湖西	3	06	885	Huxi
713622	白沙乡	713600	白沙	3	06	884	Baisha
713623	西屿乡	713600	西屿	3	06	881	Xiyu
713624	望安乡	713600	望安	3	06	882	Wang'an
713625	七美乡	713600	七美	3	06	883	Qimei
713700	金门县	710000	金门	2	082	8	Jinmen
713701	金城镇	713700	金城	3	082	893	Jincheng
713702	金湖镇	713700	金湖	3	082	891	Jinhu
713703	金沙镇	713700	金沙	3	082	890	Jinsha
713704	金宁乡	713700	金宁	3	082	892	Jinning
713705	烈屿乡	713700	烈屿	3	082	894	Lieyu
713706	乌丘乡	713700	乌丘	3	082	896	Wuqiu
713800	连江县	710000	连江	2	0836	2	Lienchiang
713801	南竿乡	713800	南竿	3	0836	209	Nangan
713802	北竿乡	713800	北竿	3	0836	210	Beigan
713803	莒光乡	713800	莒光	3	0836	211	Juguang
713804	东引乡	713800	东引	3	0836	212	Dongyin
810000	香港特别行政区	100000	香港	1			Hong Kong
810100	香港岛	810000	香港岛	2	00852	999077	Hong Kong Island
810101	中西区	810100	中西区	3	00852	999077	Central and Western District
810102	湾仔区	810100	湾仔区	3	00852	999077	Wan Chai District
810103	东区	810100	东区	3	00852	999077	Eastern District
810104	南区	810100	南区	3	00852	999077	Southern District
810200	九龙	810000	九龙	2	00852	999077	Kowloon
810201	油尖旺区	810200	油尖旺	3	00852	999077	Yau Tsim Mong
810202	深水埗区	810200	深水埗	3	00852	999077	Sham Shui Po
810203	九龙城区	810200	九龙城	3	00852	999077	Jiulongcheng
810204	黄大仙区	810200	黄大仙	3	00852	999077	Wong Tai Sin
810205	观塘区	810200	观塘	3	00852	999077	Kwun Tong
810300	新界	810000	新界	2	00852	999077	New Territories
810301	荃湾区	810300	荃湾	3	00852	999077	Tsuen Wan
810302	屯门区	810300	屯门	3	00852	999077	Tuen Mun
810303	元朗区	810300	元朗	3	00852	999077	Yuen Long
810304	北区	810300	北区	3	00852	999077	North District
810305	大埔区	810300	大埔	3	00852	999077	Tai Po
810306	西贡区	810300	西贡	3	00852	999077	Sai Kung
810307	沙田区	810300	沙田	3	00852	999077	Sha Tin
810308	葵青区	810300	葵青	3	00852	999077	Kwai Tsing
810309	离岛区	810300	离岛	3	00852	999077	Outlying Islands
820000	澳门特别行政区	100000	澳门	1			Macau
820100	澳门半岛	820000	澳门半岛	2	00853	999078	MacauPeninsula
820101	花地玛堂区	820100	花地玛堂区	3	00853	999078	Nossa Senhora de Fatima
820102	圣安多尼堂区	820100	圣安多尼堂区	3	00853	999078	Santo Antonio
820103	大堂区	820100	大堂	3	00853	999078	S
820104	望德堂区	820100	望德堂区	3	00853	999078	Sao Lazaro
820105	风顺堂区	820100	风顺堂区	3	00853	999078	Sao Lourenco
820200	氹仔岛	820000	氹仔岛	2	00853	999078	Taipa
820201	嘉模堂区	820200	嘉模堂区	3	00853	999078	Our Lady Of Carmel's Parish
820300	路环岛	820000	路环岛	2	00853	999078	Coloane
820301	圣方济各堂区	820300	圣方济各堂区	3	00853	999078	St Francis Xavier's Parish
900000	钓鱼岛	100000	钓鱼岛	1			DiaoyuDao
